Crop,Crop_Year,Season,State,Yield,Rainfall,Avg_ONI,ENSO_Phase,ENSO_Intensity,Rainfall_Category,Year_Weight,Avg_Yield_By_Crop,Yield_Std_By_Crop,Avg_Rainfall_By_Crop,Rainfall_Deviation,Crop_Count,Season_Code
Sweet potato,2012,Rabi,Andhra Pradesh,9.615454545,248.959999999999,-0.325,La Nina,Weak,Low,2.0,9.4998,4.0692,906.4983,-657.54,87,2
Sweet potato,2013,Kharif,Andhra Pradesh,9.261666667,742.329999999999,-0.26,Neutral,Weak,Normal,2.0,9.4998,4.0692,906.4983,-164.17,87,1
Sweet potato,2013,Rabi,Andhra Pradesh,9.127777778,308.93,-0.225,Neutral,Weak,Low,2.0,9.4998,4.0692,906.4983,-597.57,87,2
Sweet potato,2014,Kharif,Andhra Pradesh,10.885,559.39,0.24,Neutral,Weak,Low,2.0,9.4998,4.0692,906.4983,-347.11,87,1
Sweet potato,2014,Rabi,Andhra Pradesh,10.783,227.63,0.225,Neutral,Weak,Low,2.0,9.4998,4.0692,906.4983,-678.87,87,2
Sweet potato,2015,Kharif,Andhra Pradesh,11.0375,608.36,1.9,El Nino,Strong,Low,3.0,9.4998,4.0692,906.4983,-298.14,87,1
Sweet potato,2015,Rabi,Andhra Pradesh,11.82090909,338.8,1.6749999999999998,El Nino,Strong,Low,3.0,9.4998,4.0692,906.4983,-567.7,87,2
Sweet potato,2016,Kharif,Andhra Pradesh,14.88166667,726.59,-0.4,La Nina,Weak,Normal,3.0,9.4998,4.0692,906.4983,-179.91,87,1
Sweet potato,2016,Rabi,Andhra Pradesh,15.741,118.83,0.95,El Nino,Moderate,Low,3.0,9.4998,4.0692,906.4983,-787.67,87,2
Sweet potato,2017,Kharif,Andhra Pradesh,12.68571429,681.1,-0.08,Neutral,Weak,Low,3.0,9.4998,4.0692,906.4983,-225.4,87,1
Sweet potato,2017,Rabi,Andhra Pradesh,11.86,240.27,-0.475,Neutral,Weak,Low,3.0,9.4998,4.0692,906.4983,-666.23,87,2
Sweet potato,2018,Kharif,Andhra Pradesh,17.15,618.42,0.36,Neutral,Weak,Low,3.0,9.4998,4.0692,906.4983,-288.08,87,1
Sweet potato,2018,Rabi,Andhra Pradesh,18.1234,168.12,0.1,La Nina,Weak,Low,3.0,9.4998,4.0692,906.4983,-738.38,87,2
Sweet potato,2019,Kharif,Andhra Pradesh,18.038,721.96,0.32,Neutral,Weak,Normal,3.0,9.4998,4.0692,906.4983,-184.54,87,1
Sweet potato,2019,Rabi,Andhra Pradesh,16.747,349.63,0.775,El Nino,Moderate,Low,3.0,9.4998,4.0692,906.4983,-556.87,87,2
Tapioca,2012,Kharif,Andhra Pradesh,18.414,586.23,0.3,Neutral,Weak,Low,2.0,19.0691,10.9221,1432.1541,-845.92,98,1
Tapioca,2013,Kharif,Andhra Pradesh,18.4125,742.329999999999,-0.26,Neutral,Weak,Normal,2.0,19.0691,10.9221,1432.1541,-689.82,98,1
Tapioca,2013,Rabi,Andhra Pradesh,18.4,308.93,-0.225,Neutral,Weak,Low,2.0,19.0691,10.9221,1432.1541,-1123.22,98,2
Tapioca,2014,Kharif,Andhra Pradesh,18.75,559.39,0.24,Neutral,Weak,Low,2.0,19.0691,10.9221,1432.1541,-872.76,98,1
Tapioca,2014,Rabi,Andhra Pradesh,14.1631,227.63,0.225,Neutral,Weak,Low,2.0,19.0691,10.9221,1432.1541,-1204.52,98,2
Tapioca,2015,Kharif,Andhra Pradesh,14.00333333,608.36,1.9,El Nino,Strong,Low,3.0,19.0691,10.9221,1432.1541,-823.79,98,1
Tapioca,2015,Rabi,Andhra Pradesh,11.06,338.8,1.6749999999999998,El Nino,Strong,Low,3.0,19.0691,10.9221,1432.1541,-1093.35,98,2
Tapioca,2016,Kharif,Andhra Pradesh,13.00333333,726.59,-0.4,La Nina,Weak,Normal,3.0,19.0691,10.9221,1432.1541,-705.56,98,1
Tapioca,2016,Rabi,Andhra Pradesh,10.0875,118.83,0.95,El Nino,Moderate,Low,3.0,19.0691,10.9221,1432.1541,-1313.32,98,2
Tapioca,2017,Kharif,Andhra Pradesh,13.26666667,681.1,-0.08,Neutral,Weak,Low,3.0,19.0691,10.9221,1432.1541,-751.05,98,1
Tapioca,2017,Rabi,Andhra Pradesh,9.53,240.27,-0.475,Neutral,Weak,Low,3.0,19.0691,10.9221,1432.1541,-1191.88,98,2
Tapioca,2018,Kharif,Andhra Pradesh,12.895,618.42,0.36,Neutral,Weak,Low,3.0,19.0691,10.9221,1432.1541,-813.73,98,1
Tapioca,2018,Rabi,Andhra Pradesh,11.4425,168.12,0.1,La Nina,Weak,Low,3.0,19.0691,10.9221,1432.1541,-1264.03,98,2
Tapioca,2019,Kharif,Andhra Pradesh,13.61166667,721.96,0.32,Neutral,Weak,Normal,3.0,19.0691,10.9221,1432.1541,-710.19,98,1
Tapioca,2019,Rabi,Andhra Pradesh,14.415,349.63,0.775,El Nino,Moderate,Low,3.0,19.0691,10.9221,1432.1541,-1082.52,98,2
Tobacco,1997,Kharif,Andhra Pradesh,1.116666667,421.52,1.82,El Nino,Strong,Low,1.0,2.6311,1.8408,356.3766,65.14,110,1
Tobacco,2012,Kharif,Andhra Pradesh,8.543,586.23,0.3,Neutral,Weak,Low,2.0,2.6311,1.8408,356.3766,229.85,110,1
Tobacco,2012,Rabi,Andhra Pradesh,5.255,248.959999999999,-0.325,La Nina,Weak,Low,2.0,2.6311,1.8408,356.3766,-107.42,110,2
Tobacco,2013,Kharif,Andhra Pradesh,6.22,742.329999999999,-0.26,Neutral,Weak,Normal,2.0,2.6311,1.8408,356.3766,385.95,110,1
Tobacco,2013,Rabi,Andhra Pradesh,4.162666667,308.93,-0.225,Neutral,Weak,Low,2.0,2.6311,1.8408,356.3766,-47.45,110,2
Tobacco,2014,Kharif,Andhra Pradesh,6.8325,559.39,0.24,Neutral,Weak,Low,2.0,2.6311,1.8408,356.3766,203.01,110,1
Tobacco,2014,Rabi,Andhra Pradesh,3.428571429,227.63,0.225,Neutral,Weak,Low,2.0,2.6311,1.8408,356.3766,-128.75,110,2
Tobacco,2015,Kharif,Andhra Pradesh,5.955263158,608.36,1.9,El Nino,Strong,Low,3.0,2.6311,1.8408,356.3766,251.98,110,1
Tobacco,2015,Rabi,Andhra Pradesh,3.359230769,338.8,1.6749999999999998,El Nino,Strong,Low,3.0,2.6311,1.8408,356.3766,-17.58,110,2
Tobacco,2016,Kharif,Andhra Pradesh,3.571111111,726.59,-0.4,La Nina,Weak,Normal,3.0,2.6311,1.8408,356.3766,370.21,110,1
Tobacco,2016,Rabi,Andhra Pradesh,2.700714286,118.83,0.95,El Nino,Moderate,Low,3.0,2.6311,1.8408,356.3766,-237.55,110,2
Tobacco,2017,Kharif,Andhra Pradesh,8.184444444,681.1,-0.08,Neutral,Weak,Low,3.0,2.6311,1.8408,356.3766,324.72,110,1
Tobacco,2017,Rabi,Andhra Pradesh,2.319,240.27,-0.475,Neutral,Weak,Low,3.0,2.6311,1.8408,356.3766,-116.11,110,2
Tobacco,2018,Rabi,Andhra Pradesh,2.023636364,168.12,0.1,La Nina,Weak,Low,3.0,2.6311,1.8408,356.3766,-188.26,110,2
Tobacco,2019,Kharif,Andhra Pradesh,8.543,721.96,0.32,Neutral,Weak,Normal,3.0,2.6311,1.8408,356.3766,365.58,110,1
Tobacco,2019,Rabi,Andhra Pradesh,2.428181818,349.63,0.775,El Nino,Moderate,Low,3.0,2.6311,1.8408,356.3766,-6.75,110,2
Tomato,1997,Rabi,Andhra Pradesh,16.822229,260.94,1.82,El Nino,Strong,Low,1.0,17.5951,2.0214,182.6164,78.32,264,2
Tomato,1998,Rabi,Andhra Pradesh,16.100915,277.78,-0.94,La Nina,Moderate,Low,1.0,17.5951,2.0214,182.6164,95.16,264,2
Tomato,1999,Rabi,Andhra Pradesh,16.224532,210.03,-1.14,La Nina,Strong,Low,1.0,17.5951,2.0214,182.6164,27.41,264,2
Tomato,2000,Rabi,Andhra Pradesh,17.25195,137.53,-0.56,La Nina,Moderate,Low,1.0,17.5951,2.0214,182.6164,-45.09,264,2
Tomato,2001,Rabi,Andhra Pradesh,17.042874,356.02,-0.16,Neutral,Weak,Low,1.0,17.5951,2.0214,182.6164,173.4,264,2
Tomato,2002,Rabi,Andhra Pradesh,17.321136,236.12,0.92,El Nino,Moderate,Low,1.0,17.5951,2.0214,182.6164,53.5,264,2
Tomato,2003,Rabi,Andhra Pradesh,18.589365,285.159999999999,0.1399999999999999,Neutral,Weak,Low,1.0,17.5951,2.0214,182.6164,102.54,264,2
Tomato,2004,Rabi,Andhra Pradesh,18.588813,215.11,0.5599999999999999,El Nino,Moderate,Low,1.0,17.5951,2.0214,182.6164,32.49,264,2
Tomato,2005,Rabi,Andhra Pradesh,17.990327,407.12,-0.1,Neutral,Weak,Low,2.0,17.5951,2.0214,182.6164,224.5,264,2
Tomato,2006,Rabi,Andhra Pradesh,18.427011,249.8,0.3399999999999999,Neutral,Weak,Low,2.0,17.5951,2.0214,182.6164,67.18,264,2
Tomato,2007,Rabi,Andhra Pradesh,17.322758,364.56,-0.86,La Nina,Moderate,Low,2.0,17.5951,2.0214,182.6164,181.94,264,2
Tomato,2008,Rabi,Andhra Pradesh,17.845583,283.17,-0.36,Neutral,Weak,Low,2.0,17.5951,2.0214,182.6164,100.55,264,2
Tomato,2009,Rabi,Andhra Pradesh,17.134224,228.51,0.62,El Nino,Moderate,Low,2.0,17.5951,2.0214,182.6164,45.89,264,2
Tomato,2010,Rabi,Andhra Pradesh,20.890933,408.08,-1.24,La Nina,Strong,Low,2.0,17.5951,2.0214,182.6164,225.46,264,2
Tomato,2011,Rabi,Andhra Pradesh,18.767904,163.41,-0.64,La Nina,Moderate,Low,2.0,17.5951,2.0214,182.6164,-19.21,264,2
Tomato,2012,Rabi,Andhra Pradesh,16.182072,248.959999999999,0.3,Neutral,Weak,Low,2.0,17.5951,2.0214,182.6164,66.34,264,2
Tomato,2013,Rabi,Andhra Pradesh,18.035887,308.93,-0.26,Neutral,Weak,Low,2.0,17.5951,2.0214,182.6164,126.31,264,2
Tomato,2014,Rabi,Andhra Pradesh,17.82261,227.63,0.24,Neutral,Weak,Low,2.0,17.5951,2.0214,182.6164,45.01,264,2
Tomato,2015,Rabi,Andhra Pradesh,18.322733,338.8,1.9,El Nino,Strong,Low,3.0,17.5951,2.0214,182.6164,156.18,264,2
Tomato,2016,Rabi,Andhra Pradesh,19.414456,118.83,-0.4,La Nina,Weak,Low,3.0,17.5951,2.0214,182.6164,-63.79,264,2
Tomato,2017,Rabi,Andhra Pradesh,16.551115,240.27,-0.08,Neutral,Weak,Low,3.0,17.5951,2.0214,182.6164,57.65,264,2
Tomato,2018,Rabi,Andhra Pradesh,20.326906,168.12,0.36,Neutral,Weak,Low,3.0,17.5951,2.0214,182.6164,-14.5,264,2
Tomato,2019,Rabi,Andhra Pradesh,19.117816,349.63,0.32,Neutral,Weak,Low,3.0,17.5951,2.0214,182.6164,167.01,264,2
Tomato,2020,Rabi,Andhra Pradesh,19.314166,264.5439130434782,-0.6,La Nina,Moderate,Normal,3.0,17.5951,2.0214,182.6164,81.93,264,2
Urad,1997,Kharif,Andhra Pradesh,0.2525,421.52,1.82,El Nino,Strong,Low,1.0,0.5774,0.2553,658.9422,-237.42,749,1
Urad,1997,Rabi,Andhra Pradesh,0.388125,260.94,0.975,El Nino,Moderate,Low,1.0,0.5774,0.2553,658.9422,-398.0,749,2
Urad,1998,Kharif,Andhra Pradesh,0.658823529,603.86,-0.94,La Nina,Moderate,Low,1.0,0.5774,0.2553,658.9422,-55.08,749,1
Urad,1998,Rabi,Andhra Pradesh,0.544117647,277.78,0.25,El Nino,Weak,Low,1.0,0.5774,0.2553,658.9422,-381.16,749,2
Urad,1999,Kharif,Andhra Pradesh,0.607894737,426.83,-1.14,La Nina,Strong,Low,1.0,0.5774,0.2553,658.9422,-232.11,749,1
Urad,1999,Rabi,Andhra Pradesh,0.508,210.03,-1.5,La Nina,Strong,Low,1.0,0.5774,0.2553,658.9422,-448.91,749,2
Urad,2000,Kharif,Andhra Pradesh,0.1615,728.31,-0.56,La Nina,Moderate,Normal,1.0,0.5774,0.2553,658.9422,69.37,749,1
Urad,2000,Rabi,Andhra Pradesh,0.655454545,137.53,-1.125,La Nina,Strong,Low,1.0,0.5774,0.2553,658.9422,-521.41,749,2
Urad,2001,Kharif,Andhra Pradesh,0.388095238,503.26,-0.16,Neutral,Weak,Low,1.0,0.5774,0.2553,658.9422,-155.68,749,1
Urad,2001,Rabi,Andhra Pradesh,0.439545455,356.02,-0.45,La Nina,Weak,Low,1.0,0.5774,0.2553,658.9422,-302.92,749,2
Urad,2002,Kharif,Andhra Pradesh,0.240454545,368.88,0.92,El Nino,Moderate,Low,1.0,0.5774,0.2553,658.9422,-290.06,749,1
Urad,2002,Rabi,Andhra Pradesh,0.386666667,236.12,0.575,Neutral,Moderate,Low,1.0,0.5774,0.2553,658.9422,-422.82,749,2
Urad,2003,Kharif,Andhra Pradesh,0.656363636,578.76,0.1399999999999999,Neutral,Weak,Low,1.0,0.5774,0.2553,658.9422,-80.18,749,1
Urad,2003,Rabi,Andhra Pradesh,0.408,285.159999999999,0.575,El Nino,Moderate,Low,1.0,0.5774,0.2553,658.9422,-373.78,749,2
Urad,2004,Kharif,Andhra Pradesh,0.473636364,531.9,0.5599999999999999,El Nino,Moderate,Low,1.0,0.5774,0.2553,658.9422,-127.04,749,1
Urad,2004,Rabi,Andhra Pradesh,0.608947368,215.11,0.5249999999999999,Neutral,Moderate,Low,1.0,0.5774,0.2553,658.9422,-443.83,749,2
Urad,2005,Kharif,Andhra Pradesh,0.384761905,594.74,-0.1,Neutral,Weak,Low,2.0,0.5774,0.2553,658.9422,-64.2,749,1
Urad,2005,Rabi,Andhra Pradesh,0.621052632,407.12,-0.05,El Nino,Weak,Low,2.0,0.5774,0.2553,658.9422,-251.82,749,2
Urad,2006,Kharif,Andhra Pradesh,0.339473684,593.84,0.3399999999999999,Neutral,Weak,Low,2.0,0.5774,0.2553,658.9422,-65.1,749,1
Urad,2006,Rabi,Andhra Pradesh,0.793636364,249.8,0.0249999999999999,La Nina,Weak,Low,2.0,0.5774,0.2553,658.9422,-409.14,749,2
Urad,2007,Kharif,Andhra Pradesh,0.534375,873.719999999999,-0.86,La Nina,Moderate,Normal,2.0,0.5774,0.2553,658.9422,214.78,749,1
Urad,2007,Rabi,Andhra Pradesh,0.6,364.56,-0.55,La Nina,Moderate,Low,2.0,0.5774,0.2553,658.9422,-294.38,749,2
Urad,2008,Kharif,Andhra Pradesh,0.460526316,574.45,-0.36,Neutral,Weak,Low,2.0,0.5774,0.2553,658.9422,-84.49,749,1
Urad,2008,Rabi,Andhra Pradesh,0.62,283.17,-1.1,La Nina,Strong,Low,2.0,0.5774,0.2553,658.9422,-375.77,749,2
Urad,2009,Kharif,Andhra Pradesh,0.2605,588.01,0.62,El Nino,Moderate,Low,2.0,0.5774,0.2553,658.9422,-70.93,749,1
Urad,2009,Rabi,Andhra Pradesh,0.640952381,228.51,0.35,La Nina,Weak,Low,2.0,0.5774,0.2553,658.9422,-430.43,749,2
Urad,2010,Kharif,Andhra Pradesh,0.472857143,845.71,-1.24,La Nina,Strong,Normal,2.0,0.5774,0.2553,658.9422,186.77,749,1
Urad,2010,Rabi,Andhra Pradesh,0.573809524,408.08,-0.1,El Nino,Weak,Low,2.0,0.5774,0.2553,658.9422,-250.86,749,2
Urad,2011,Kharif,Andhra Pradesh,0.598095238,525.28,-0.64,La Nina,Moderate,Low,2.0,0.5774,0.2553,658.9422,-133.66,749,1
Urad,2011,Rabi,Andhra Pradesh,0.5575,163.41,-1.05,La Nina,Strong,Low,2.0,0.5774,0.2553,658.9422,-495.53,749,2
Urad,2012,Kharif,Andhra Pradesh,0.830666667,586.23,0.3,Neutral,Weak,Low,2.0,0.5774,0.2553,658.9422,-72.71,749,1
Urad,2012,Rabi,Andhra Pradesh,0.693333333,248.959999999999,-0.325,La Nina,Weak,Low,2.0,0.5774,0.2553,658.9422,-409.98,749,2
Urad,2013,Kharif,Andhra Pradesh,0.724615385,742.329999999999,-0.26,Neutral,Weak,Normal,2.0,0.5774,0.2553,658.9422,83.39,749,1
Urad,2013,Rabi,Andhra Pradesh,0.759230769,308.93,-0.225,Neutral,Weak,Low,2.0,0.5774,0.2553,658.9422,-350.01,749,2
Urad,2014,Kharif,Andhra Pradesh,1.113076923,559.39,0.24,Neutral,Weak,Low,2.0,0.5774,0.2553,658.9422,-99.55,749,1
Urad,2014,Rabi,Andhra Pradesh,0.948461538,227.63,0.225,Neutral,Weak,Low,2.0,0.5774,0.2553,658.9422,-431.31,749,2
Urad,2015,Kharif,Andhra Pradesh,0.786153846,608.36,1.9,El Nino,Strong,Low,3.0,0.5774,0.2553,658.9422,-50.58,749,1
Urad,2015,Rabi,Andhra Pradesh,0.8,338.8,1.6749999999999998,El Nino,Strong,Low,3.0,0.5774,0.2553,658.9422,-320.14,749,2
Urad,2016,Kharif,Andhra Pradesh,0.792307692,726.59,-0.4,La Nina,Weak,Normal,3.0,0.5774,0.2553,658.9422,67.65,749,1
Urad,2016,Rabi,Andhra Pradesh,0.64,118.83,0.95,El Nino,Moderate,Low,3.0,0.5774,0.2553,658.9422,-540.11,749,2
Urad,2017,Kharif,Andhra Pradesh,0.87,681.1,-0.08,Neutral,Weak,Low,3.0,0.5774,0.2553,658.9422,22.16,749,1
Urad,2017,Rabi,Andhra Pradesh,0.911538462,240.27,-0.475,Neutral,Weak,Low,3.0,0.5774,0.2553,658.9422,-418.67,749,2
Urad,2018,Kharif,Andhra Pradesh,0.754615385,618.42,0.36,Neutral,Weak,Low,3.0,0.5774,0.2553,658.9422,-40.52,749,1
Urad,2018,Rabi,Andhra Pradesh,0.782307692,168.12,0.1,La Nina,Weak,Low,3.0,0.5774,0.2553,658.9422,-490.82,749,2
Urad,2019,Kharif,Andhra Pradesh,0.834615385,721.96,0.32,Neutral,Weak,Normal,3.0,0.5774,0.2553,658.9422,63.02,749,1
Urad,2019,Rabi,Andhra Pradesh,0.944615385,349.63,0.775,El Nino,Moderate,Low,3.0,0.5774,0.2553,658.9422,-309.31,749,2
Wheat,1997,Rabi,Andhra Pradesh,0.55375,260.94,0.975,El Nino,Moderate,Low,1.0,2.039,1.0602,277.9392,-17.0,560,2
Wheat,1998,Rabi,Andhra Pradesh,0.468888889,277.78,0.25,El Nino,Weak,Low,1.0,2.039,1.0602,277.9392,-0.16,560,2
Wheat,1999,Rabi,Andhra Pradesh,0.658181818,210.03,-1.5,La Nina,Strong,Low,1.0,2.039,1.0602,277.9392,-67.91,560,2
Wheat,2000,Rabi,Andhra Pradesh,0.581818182,137.53,-1.125,La Nina,Strong,Low,1.0,2.039,1.0602,277.9392,-140.41,560,2
Wheat,2001,Rabi,Andhra Pradesh,0.6275,356.02,-0.45,La Nina,Weak,Low,1.0,2.039,1.0602,277.9392,78.08,560,2
Wheat,2002,Rabi,Andhra Pradesh,1.09,236.12,0.575,Neutral,Moderate,Low,1.0,2.039,1.0602,277.9392,-41.82,560,2
Wheat,2003,Rabi,Andhra Pradesh,0.481818182,285.159999999999,0.575,El Nino,Moderate,Low,1.0,2.039,1.0602,277.9392,7.22,560,2
Wheat,2004,Rabi,Andhra Pradesh,0.387272727,215.11,0.5249999999999999,Neutral,Moderate,Low,1.0,2.039,1.0602,277.9392,-62.83,560,2
Wheat,2005,Rabi,Andhra Pradesh,0.774,407.12,-0.05,El Nino,Weak,Low,2.0,2.039,1.0602,277.9392,129.18,560,2
Wheat,2006,Rabi,Andhra Pradesh,0.68,249.8,0.0249999999999999,La Nina,Weak,Low,2.0,2.039,1.0602,277.9392,-28.14,560,2
Wheat,2007,Rabi,Andhra Pradesh,1.0,364.56,-0.55,La Nina,Moderate,Low,2.0,2.039,1.0602,277.9392,86.62,560,2
Wheat,2008,Rabi,Andhra Pradesh,1.026666667,283.17,-1.1,La Nina,Strong,Low,2.0,2.039,1.0602,277.9392,5.23,560,2
Wheat,2009,Rabi,Andhra Pradesh,0.95,228.51,0.35,La Nina,Weak,Low,2.0,2.039,1.0602,277.9392,-49.43,560,2
Wheat,2010,Rabi,Andhra Pradesh,1.311818182,408.08,-0.1,El Nino,Weak,Low,2.0,2.039,1.0602,277.9392,130.14,560,2
Wheat,2011,Rabi,Andhra Pradesh,1.306666667,163.41,-1.05,La Nina,Strong,Low,2.0,2.039,1.0602,277.9392,-114.53,560,2
Wheat,2012,Rabi,Andhra Pradesh,1.25,248.959999999999,-0.325,La Nina,Weak,Low,2.0,2.039,1.0602,277.9392,-28.98,560,2
Wheat,2013,Rabi,Andhra Pradesh,0.68,308.93,-0.225,Neutral,Weak,Low,2.0,2.039,1.0602,277.9392,30.99,560,2
Wheat,2014,Rabi,Andhra Pradesh,1.02,227.63,0.225,Neutral,Weak,Low,2.0,2.039,1.0602,277.9392,-50.31,560,2
Wheat,2015,Rabi,Andhra Pradesh,0.696666667,338.8,1.6749999999999998,El Nino,Strong,Low,3.0,2.039,1.0602,277.9392,60.86,560,2
Wheat,2016,Rabi,Andhra Pradesh,2.155,118.83,0.95,El Nino,Moderate,Low,3.0,2.039,1.0602,277.9392,-159.11,560,2
Wheat,2017,Kharif,Andhra Pradesh,0.85,681.1,-0.08,Neutral,Weak,Low,3.0,2.039,1.0602,277.9392,403.16,560,1
Wheat,2017,Rabi,Andhra Pradesh,0.716666667,240.27,-0.475,Neutral,Weak,Low,3.0,2.039,1.0602,277.9392,-37.67,560,2
Wheat,2018,Rabi,Andhra Pradesh,0.095,168.12,0.1,La Nina,Weak,Low,3.0,2.039,1.0602,277.9392,-109.82,560,2
Wheat,2019,Rabi,Andhra Pradesh,0.155,349.63,0.775,El Nino,Moderate,Low,3.0,2.039,1.0602,277.9392,71.69,560,2
other oilseeds,1997,Kharif,Andhra Pradesh,0.417476,421.52,1.82,El Nino,Strong,Low,1.0,0.5786,0.0787,883.2418,-461.72,264,1
other oilseeds,1998,Kharif,Andhra Pradesh,0.557951,603.86,-0.94,La Nina,Moderate,Low,1.0,0.5786,0.0787,883.2418,-279.38,264,1
other oilseeds,1999,Kharif,Andhra Pradesh,0.628815,426.83,-1.14,La Nina,Strong,Low,1.0,0.5786,0.0787,883.2418,-456.41,264,1
other oilseeds,2000,Kharif,Andhra Pradesh,0.501622,728.31,-0.56,La Nina,Moderate,Normal,1.0,0.5786,0.0787,883.2418,-154.93,264,1
other oilseeds,2001,Kharif,Andhra Pradesh,0.561535,503.26,-0.16,Neutral,Weak,Low,1.0,0.5786,0.0787,883.2418,-379.98,264,1
other oilseeds,2002,Kharif,Andhra Pradesh,0.416587,368.88,0.92,El Nino,Moderate,Low,1.0,0.5786,0.0787,883.2418,-514.36,264,1
other oilseeds,2003,Kharif,Andhra Pradesh,0.430046,578.76,0.1399999999999999,Neutral,Weak,Low,1.0,0.5786,0.0787,883.2418,-304.48,264,1
other oilseeds,2004,Kharif,Andhra Pradesh,0.550873,531.9,0.5599999999999999,El Nino,Moderate,Low,1.0,0.5786,0.0787,883.2418,-351.34,264,1
other oilseeds,2005,Kharif,Andhra Pradesh,0.646177,594.74,-0.1,Neutral,Weak,Low,2.0,0.5786,0.0787,883.2418,-288.5,264,1
other oilseeds,2006,Kharif,Andhra Pradesh,0.523268,593.84,0.3399999999999999,Neutral,Weak,Low,2.0,0.5786,0.0787,883.2418,-289.4,264,1
other oilseeds,2007,Kharif,Andhra Pradesh,0.552003,873.719999999999,-0.86,La Nina,Moderate,Normal,2.0,0.5786,0.0787,883.2418,-9.52,264,1
other oilseeds,2008,Kharif,Andhra Pradesh,0.520943,574.45,-0.36,Neutral,Weak,Low,2.0,0.5786,0.0787,883.2418,-308.79,264,1
other oilseeds,2009,Kharif,Andhra Pradesh,0.576849,588.01,0.62,El Nino,Moderate,Low,2.0,0.5786,0.0787,883.2418,-295.23,264,1
other oilseeds,2010,Kharif,Andhra Pradesh,0.542842,845.71,-1.24,La Nina,Strong,Normal,2.0,0.5786,0.0787,883.2418,-37.53,264,1
other oilseeds,2011,Kharif,Andhra Pradesh,0.571355,525.28,-0.64,La Nina,Moderate,Low,2.0,0.5786,0.0787,883.2418,-357.96,264,1
other oilseeds,2012,Kharif,Andhra Pradesh,0.607199,586.23,0.3,Neutral,Weak,Low,2.0,0.5786,0.0787,883.2418,-297.01,264,1
other oilseeds,2013,Kharif,Andhra Pradesh,0.680652,742.329999999999,-0.26,Neutral,Weak,Normal,2.0,0.5786,0.0787,883.2418,-140.91,264,1
other oilseeds,2014,Kharif,Andhra Pradesh,0.683083,559.39,0.24,Neutral,Weak,Low,2.0,0.5786,0.0787,883.2418,-323.85,264,1
other oilseeds,2015,Kharif,Andhra Pradesh,0.677674,608.36,1.9,El Nino,Strong,Low,3.0,0.5786,0.0787,883.2418,-274.88,264,1
other oilseeds,2016,Kharif,Andhra Pradesh,0.65436,726.59,-0.4,La Nina,Weak,Normal,3.0,0.5786,0.0787,883.2418,-156.65,264,1
other oilseeds,2017,Kharif,Andhra Pradesh,0.571524,681.1,-0.08,Neutral,Weak,Low,3.0,0.5786,0.0787,883.2418,-202.14,264,1
other oilseeds,2018,Kharif,Andhra Pradesh,0.530947,618.42,0.36,Neutral,Weak,Low,3.0,0.5786,0.0787,883.2418,-264.82,264,1
other oilseeds,2019,Kharif,Andhra Pradesh,0.602084,721.96,0.32,Neutral,Weak,Normal,3.0,0.5786,0.0787,883.2418,-161.28,264,1
other oilseeds,2020,Kharif,Andhra Pradesh,0.7671,608.8456521739129,-0.6,La Nina,Moderate,Normal,3.0,0.5786,0.0787,883.2418,-274.4,264,1
Arhar/Tur,2016,Kharif,Arunachal Pradesh,0.761428571,1591.02,-0.4,La Nina,Weak,High,3.0,0.8165,0.3225,920.5821,670.44,514,1
Arhar/Tur,2017,Kharif,Arunachal Pradesh,0.777857143,1804.86,-0.08,Neutral,Weak,High,3.0,0.8165,0.3225,920.5821,884.28,514,1
Arhar/Tur,2018,Kharif,Arunachal Pradesh,0.848125,1952.93,0.36,Neutral,Weak,High,3.0,0.8165,0.3225,920.5821,1032.35,514,1
Arhar/Tur,2019,Kharif,Arunachal Pradesh,0.872777778,1864.40999999999,0.32,Neutral,Weak,High,3.0,0.8165,0.3225,920.5821,943.83,514,1
Cardamom,1997,Kharif,Arunachal Pradesh,0.1461,1869.02,1.2,El Nino,Moderate,Normal,1.0,0.2257,0.1667,2422.4519,-553.43,75,1
Cardamom,1998,Kharif,Arunachal Pradesh,0.1535,1894.71,1.8,El Nino,Strong,Normal,1.02,0.2257,0.1667,2422.4519,-527.74,75,1
Cardamom,1999,Kharif,Arunachal Pradesh,0.1638,2206.64,-1.1,La Nina,Moderate,Excess,1.04,0.2257,0.1667,2422.4519,-215.81,75,1
Cardamom,2000,Kharif,Arunachal Pradesh,0.1665,2255.93,-0.8,La Nina,Weak,Excess,1.06,0.2257,0.1667,2422.4519,-166.52,75,1
Cardamom,2001,Kharif,Arunachal Pradesh,0.1639,2042.17,0.0,Neutral,Weak,Excess,1.08,0.2257,0.1667,2422.4519,-380.28,75,1
Cardamom,2002,Kharif,Arunachal Pradesh,0.1493,1844.75,0.9,El Nino,Moderate,Normal,1.1,0.2257,0.1667,2422.4519,-577.7,75,1
Cardamom,2003,Kharif,Arunachal Pradesh,0.1655,2099.66,0.2,Neutral,Weak,Excess,1.12,0.2257,0.1667,2422.4519,-322.79,75,1
Cardamom,2004,Kharif,Arunachal Pradesh,0.1652,2187.12,0.3,Neutral,Weak,Excess,1.14,0.2257,0.1667,2422.4519,-235.33,75,1
Cardamom,2005,Kharif,Arunachal Pradesh,0.1738,2116.92,0.4,Neutral,Weak,Excess,1.16,0.2257,0.1667,2422.4519,-305.53,75,1
